Year,Month,Country,Model,Segment,Engine_Type, Price_Usd , Marketing_Spend_Usd ,Dealership_Count, Fuel_Price_Usd ,Gdp_Growth_Percent,Interest_Rate_Percent,Competition_Index,Units_Sold,Gross Revenue,Net Revenue
2018,Mar,Australia,I4,Sedan,Electric," $39,011.00 "," $449,346.00 ",228, $0.97 ,6.29,1.2,4,951," $37,099,461.00 "," $36,650,115.00 "
2020,Jun,India,I7,Sedan,Diesel," $54,782.00 "," $155,723.00 ",335, $0.97 ,6.29,1.2,4,1066," $58,397,612.00 "," $58,241,889.00 "
2016,May,Australia,7 SERIES,Sedan,Petrol," $102,691.00 "," $183,114.00 ",129, $0.97 ,6.29,1.2,5,390," $40,049,490.00 "," $39,866,376.00 "
2022,Aug,USA,X7,SUV,Diesel," $74,725.00 "," $382,278.00 ",110, $0.97 ,6.29,1.2,2,303," $22,641,675.00 "," $22,259,397.00 "
2022,Sep,Canada,I7,Sedan,Electric," $44,196.00 "," $355,126.00 ",43, $0.97 ,6.29,1.2,9,247," $10,916,412.00 "," $10,561,286.00 "
2015,Nov,China,X1,SUV,Electric," $78,459.00 "," $377,329.00 ",93, $0.97 ,6.29,1.2,2,576," $45,192,384.00 "," $44,815,055.00 "
2017,Mar,India,IX,SUV,Petrol," $113,863.00 "," $83,477.00 ",205, $0.97 ,6.29,1.2,10,693," $78,907,059.00 "," $78,823,582.00 "
2024,Dec,France,7 SERIES,Sedan,Electric," $67,769.00 "," $164,161.00 ",339, $0.97 ,6.29,1.2,2,1095," $74,207,055.00 "," $74,042,894.00 "
2023,Oct,Japan,X3,SUV,Diesel," $59,700.00 "," $364,853.00 ",211, $0.97 ,6.29,1.2,10,482," $28,775,400.00 "," $28,410,547.00 "
2019,Mar,China,3 SERIES,Sedan,Petrol," $115,356.00 "," $209,788.00 ",353, $0.97 ,6.29,1.2,9,980," $113,048,880.00 "," $112,839,092.00 "
2020,Mar,Japan,7 SERIES,Sedan,Diesel," $111,427.00 "," $390,281.00 ",350, $0.97 ,6.29,1.2,3,1075," $119,784,025.00 "," $119,393,744.00 "
2018,Jun,Brazil,I4,Sedan,Electric," $40,269.00 "," $348,162.00 ",20, $0.97 ,6.29,1.2,10,476," $19,168,044.00 "," $18,819,882.00 "
2024,Jan,Germany,I4,Sedan,Petrol," $78,880.00 "," $189,133.00 ",356, $0.97 ,6.29,1.2,7,1122," $88,503,360.00 "," $88,314,227.00 "
2016,Jul,India,X1,SUV,Diesel," $43,320.00 "," $189,681.00 ",227, $0.97 ,6.29,1.2,4,641," $27,768,120.00 "," $27,578,439.00 "
2022,Dec,UK,5 SERIES,Sedan,Electric," $84,589.00 "," $347,515.00 ",262, $0.97 ,6.29,1.2,6,820," $69,362,980.00 "," $69,015,465.00 "
2020,Jan,India,I4,Sedan,Electric," $111,276.00 "," $291,422.00 ",231, $0.97 ,6.29,1.2,4,789," $87,796,764.00 "," $87,505,342.00 "
2019,May,Australia,I4,Sedan,Hybrid," $70,897.00 "," $395,165.00 ",392, $0.97 ,6.29,1.2,10,985," $69,833,545.00 "," $69,438,380.00 "
2023,Oct,Canada,IX,SUV,Electric," $93,565.00 "," $464,021.00 ",378, $0.97 ,6.29,1.2,7,928," $86,828,320.00 "," $86,364,299.00 "
2015,Aug,Australia,X1,SUV,Diesel," $65,930.00 "," $320,001.00 ",89, $0.97 ,6.29,1.2,1,301," $19,844,930.00 "," $19,524,929.00 "
2019,Apr,Australia,7 SERIES,Sedan,Petrol," $92,233.00 "," $192,692.00 ",16, $0.97 ,6.29,1.2,3,70," $6,456,310.00 "," $6,263,618.00 "
2020,May,Brazil,5 SERIES,Sedan,Hybrid," $117,821.00 "," $58,177.00 ",281, $0.97 ,6.29,1.2,3,654," $77,054,934.00 "," $76,996,757.00 "
2019,Apr,China,I7,Sedan,Electric," $49,380.00 "," $473,327.00 ",236, $0.97 ,6.29,1.2,1,584," $28,837,920.00 "," $28,364,593.00 "
2020,Dec,UK,3 SERIES,Sedan,Electric," $111,896.00 "," $301,842.00 ",25, $0.97 ,6.29,1.2,6,396," $44,310,816.00 "," $44,008,974.00 "
2020,Dec,UK,X7,SUV,Electric," $105,934.00 "," $400,722.00 ",21, $0.97 ,6.29,1.2,9,238," $25,212,292.00 "," $24,811,570.00 "
2021,Apr,Australia,X3,SUV,Diesel," $90,830.00 "," $139,941.00 ",300, $0.97 ,6.29,1.2,8,629," $57,132,070.00 "," $56,992,129.00 "
2018,Dec,Japan,I4,Sedan,Hybrid," $40,529.00 "," $308,121.00 ",250, $0.97 ,6.29,1.2,7,662," $26,830,198.00 "," $26,522,077.00 "
2022,Aug,Brazil,X1,SUV,Diesel," $117,987.00 "," $61,826.00 ",30, $0.97 ,6.29,1.2,10,80," $9,438,960.00 "," $9,377,134.00 "
2021,Feb,Australia,X7,SUV,Hybrid," $84,178.00 "," $194,962.00 ",187, $0.97 ,6.29,1.2,8,401," $33,755,378.00 "," $33,560,416.00 "
2023,Jan,Germany,X3,SUV,Petrol," $41,937.00 "," $394,572.00 ",237, $0.97 ,6.29,1.2,6,588," $24,658,956.00 "," $24,264,384.00 "
2021,Mar,Canada,X3,SUV,Diesel," $74,886.00 "," $176,044.00 ",282, $0.97 ,6.29,1.2,9,935," $70,018,410.00 "," $69,842,366.00 "
2017,Sep,China,I7,Sedan,Diesel," $84,699.00 "," $239,103.00 ",297, $0.97 ,6.29,1.2,3,796," $67,420,404.00 "," $67,181,301.00 "
2017,Apr,France,I7,Sedan,Petrol," $111,396.00 "," $387,164.00 ",306, $0.97 ,6.29,1.2,10,964," $107,385,744.00 "," $106,998,580.00 "
2022,Oct,Germany,I7,Sedan,Hybrid," $60,279.00 "," $55,495.00 ",143, $0.97 ,6.29,1.2,10,312," $18,807,048.00 "," $18,751,553.00 "
2019,May,Japan,X5,SUV,Electric," $73,106.00 "," $78,481.00 ",292, $0.97 ,6.29,1.2,9,977," $71,424,562.00 "," $71,346,081.00 "
2018,Feb,India,X5,SUV,Petrol," $114,737.00 "," $192,339.00 ",162, $0.97 ,6.29,1.2,4,747," $85,708,539.00 "," $85,516,200.00 "
2022,Apr,India,X3,SUV,Electric," $75,544.00 "," $430,041.00 ",75, $0.97 ,6.29,1.2,7,581," $43,891,064.00 "," $43,461,023.00 "
2020,Feb,Germany,I7,Sedan,Electric," $43,997.00 "," $286,774.00 ",146, $0.97 ,6.29,1.2,9,389," $17,114,833.00 "," $16,828,059.00 "
2016,Feb,Australia,IX,SUV,Petrol," $75,860.00 "," $187,815.00 ",101, $0.97 ,6.29,1.2,2,330," $25,033,800.00 "," $24,845,985.00 "
2018,Apr,France,I4,Sedan,Hybrid," $38,225.00 "," $498,016.00 ",326, $0.97 ,6.29,1.2,2,1118," $42,735,550.00 "," $42,237,534.00 "
2018,Jun,USA,X7,SUV,Electric," $94,470.00 "," $153,475.00 ",268, $0.97 ,6.29,1.2,9,733," $69,246,510.00 "," $69,093,035.00 "
2020,Jul,USA,X7,SUV,Petrol," $98,656.00 "," $229,845.00 ",112, $0.97 ,6.29,1.2,3,479," $47,256,224.00 "," $47,026,379.00 "
2020,Oct,Japan,X5,SUV,Diesel," $86,880.00 "," $369,186.00 ",64, $0.97 ,6.29,1.2,9,194," $16,854,720.00 "," $16,485,534.00 "
2015,Mar,Australia,X3,SUV,Diesel," $96,078.00 "," $99,476.00 ",266, $0.97 ,6.29,1.2,5,637," $61,201,686.00 "," $61,102,210.00 "
2022,Mar,UK,X1,SUV,Diesel," $111,290.00 "," $273,177.00 ",110, $0.97 ,6.29,1.2,6,277," $30,827,330.00 "," $30,554,153.00 "
2020,Oct,UK,7 SERIES,Sedan,Petrol," $91,633.00 "," $340,696.00 ",207, $0.97 ,6.29,1.2,2,502," $45,999,766.00 "," $45,659,070.00 "
2017,Jun,China,7 SERIES,Sedan,Diesel," $61,655.00 "," $246,314.00 ",310, $0.97 ,6.29,1.2,8,1066," $65,724,230.00 "," $65,477,916.00 "
2023,Dec,France,X5,SUV,Electric," $78,601.00 "," $488,988.00 ",235, $0.97 ,6.29,1.2,9,810," $63,666,810.00 "," $63,177,822.00 "
2016,Mar,France,X1,SUV,Diesel," $38,114.00 "," $486,946.00 ",246, $0.97 ,6.29,1.2,2,968," $36,894,352.00 "," $36,407,406.00 "
2022,Feb,India,X5,SUV,Diesel," $61,502.00 "," $210,020.00 ",35, $0.97 ,6.29,1.2,6,270," $16,605,540.00 "," $16,395,520.00 "
2024,Aug,Brazil,7 SERIES,Sedan,Electric," $84,768.00 "," $257,383.00 ",130, $0.97 ,6.29,1.2,6,451," $38,230,368.00 "," $37,972,985.00 "
2017,May,Japan,X1,SUV,Diesel," $83,128.00 "," $119,093.00 ",191, $0.97 ,6.29,1.2,8,512," $42,561,536.00 "," $42,442,443.00 "
2019,Jan,USA,I7,Sedan,Electric," $55,028.00 "," $119,123.00 ",208, $0.97 ,6.29,1.2,10,685," $37,694,180.00 "," $37,575,057.00 "
2020,Mar,Japan,X3,SUV,Diesel," $90,565.00 "," $66,535.00 ",311, $0.97 ,6.29,1.2,5,1051," $95,183,815.00 "," $95,117,280.00 "
2024,Oct,UK,X7,SUV,Electric," $118,123.00 "," $378,634.00 ",264, $0.97 ,6.29,1.2,9,912," $107,728,176.00 "," $107,349,542.00 "
2020,Aug,UK,IX,SUV,Diesel," $70,333.00 "," $96,562.00 ",131, $0.97 ,6.29,1.2,1,376," $26,445,208.00 "," $26,348,646.00 "
2018,Apr,Germany,5 SERIES,Sedan,Electric," $38,174.00 "," $431,186.00 ",40, $0.97 ,6.29,1.2,9,420," $16,033,080.00 "," $15,601,894.00 "
2017,Jul,China,X3,SUV,Petrol," $70,398.00 "," $306,323.00 ",324, $0.97 ,6.29,1.2,10,951," $66,948,498.00 "," $66,642,175.00 "
2018,Oct,France,I7,Sedan,Electric," $70,929.00 "," $401,224.00 ",294, $0.97 ,6.29,1.2,7,869," $61,637,301.00 "," $61,236,077.00 "
2015,Dec,Canada,7 SERIES,Sedan,Diesel," $39,321.00 "," $308,916.00 ",115, $0.97 ,6.29,1.2,4,367," $14,430,807.00 "," $14,121,891.00 "
2018,Feb,Japan,I7,Sedan,Diesel," $90,421.00 "," $239,607.00 ",233, $0.97 ,6.29,1.2,3,591," $53,438,811.00 "," $53,199,204.00 "
2015,Jul,UK,X5,SUV,Hybrid," $107,635.00 "," $280,063.00 ",282, $0.97 ,6.29,1.2,10,662," $71,254,370.00 "," $70,974,307.00 "
2015,May,Brazil,X1,SUV,Electric," $58,760.00 "," $91,269.00 ",241, $0.97 ,6.29,1.2,6,916," $53,824,160.00 "," $53,732,891.00 "
2024,May,India,X7,SUV,Petrol," $46,360.00 "," $130,674.00 ",265, $0.97 ,6.29,1.2,1,695," $32,220,200.00 "," $32,089,526.00 "
2020,Jun,USA,I4,Sedan,Electric," $45,313.00 "," $354,606.00 ",33, $0.97 ,6.29,1.2,3,530," $24,015,890.00 "," $23,661,284.00 "
2019,Sep,China,X5,SUV,Electric," $40,801.00 "," $446,343.00 ",118, $0.97 ,6.29,1.2,2,716," $29,213,516.00 "," $28,767,173.00 "
2018,Jun,Brazil,X3,SUV,Petrol," $49,130.00 "," $335,291.00 ",200, $0.97 ,6.29,1.2,9,533," $26,186,290.00 "," $25,850,999.00 "
2017,Dec,China,X5,SUV,Electric," $49,271.00 "," $488,744.00 ",356, $0.97 ,6.29,1.2,3,967," $47,645,057.00 "," $47,156,313.00 "
2015,Aug,Germany,X3,SUV,Petrol," $51,075.00 "," $127,095.00 ",34, $0.97 ,6.29,1.2,2,388," $19,817,100.00 "," $19,690,005.00 "
2020,Jul,Canada,I4,Sedan,Petrol," $53,984.00 "," $294,172.00 ",196, $0.97 ,6.29,1.2,4,545," $29,421,280.00 "," $29,127,108.00 "
2016,Sep,UK,3 SERIES,Sedan,Electric," $95,942.00 "," $250,003.00 ",297, $0.97 ,6.29,1.2,2,892," $85,580,264.00 "," $85,330,261.00 "
2022,Apr,India,X7,SUV,Electric," $47,861.00 "," $140,925.00 ",125, $0.97 ,6.29,1.2,1,669," $32,019,009.00 "," $31,878,084.00 "
2024,Feb,Brazil,IX,SUV,Diesel," $117,203.00 "," $116,381.00 ",347, $0.97 ,6.29,1.2,6,926," $108,529,978.00 "," $108,413,597.00 "
2019,Jul,China,IX,SUV,Diesel," $106,376.00 "," $149,468.00 ",375, $0.97 ,6.29,1.2,10,749," $79,675,624.00 "," $79,526,156.00 "
2021,Jun,France,5 SERIES,Sedan,Hybrid," $96,247.00 "," $292,330.00 ",46, $0.97 ,6.29,1.2,8,136," $13,089,592.00 "," $12,797,262.00 "
2024,Jan,Germany,I7,Sedan,Hybrid," $104,101.00 "," $375,893.00 ",291, $0.97 ,6.29,1.2,10,727," $75,681,427.00 "," $75,305,534.00 "
2016,Nov,France,3 SERIES,Sedan,Electric," $55,977.00 "," $481,888.00 ",146, $0.97 ,6.29,1.2,10,600," $33,586,200.00 "," $33,104,312.00 "
2022,Sep,India,IX,SUV,Petrol," $85,617.00 "," $63,731.00 ",236, $0.97 ,6.29,1.2,2,674," $57,705,858.00 "," $57,642,127.00 "
2016,Sep,Brazil,X5,SUV,Hybrid," $92,473.00 "," $436,791.00 ",329, $0.97 ,6.29,1.2,9,935," $86,462,255.00 "," $86,025,464.00 "
2018,Dec,Germany,I7,Sedan,Electric," $107,902.00 "," $497,728.00 ",337, $0.97 ,6.29,1.2,3,719," $77,581,538.00 "," $77,083,810.00 "
2015,Feb,Brazil,3 SERIES,Sedan,Hybrid," $50,630.00 "," $101,024.00 ",191, $0.97 ,6.29,1.2,8,780," $39,491,400.00 "," $39,390,376.00 "
2019,Mar,UK,X1,SUV,Petrol," $55,056.00 "," $166,712.00 ",371, $0.97 ,6.29,1.2,8,913," $50,266,128.00 "," $50,099,416.00 "
2023,May,Australia,X1,SUV,Electric," $42,382.00 "," $151,121.00 ",95, $0.97 ,6.29,1.2,3,465," $19,707,630.00 "," $19,556,509.00 "
2015,May,Germany,I7,Sedan,Petrol," $90,739.00 "," $315,976.00 ",62, $0.97 ,6.29,1.2,3,527," $47,819,453.00 "," $47,503,477.00 "
2023,Jan,France,X3,SUV,Electric," $116,685.00 "," $82,332.00 ",357, $0.97 ,6.29,1.2,6,900," $105,016,500.00 "," $104,934,168.00 "
2022,Aug,India,X3,SUV,Hybrid," $83,639.00 "," $62,467.00 ",364, $0.97 ,6.29,1.2,1,823," $68,834,897.00 "," $68,772,430.00 "
2020,Dec,Canada,X5,SUV,Diesel," $94,838.00 "," $91,025.00 ",244, $0.97 ,6.29,1.2,4,560," $53,109,280.00 "," $53,018,255.00 "
2021,Aug,UK,3 SERIES,Sedan,Hybrid," $81,041.00 "," $194,179.00 ",276, $0.97 ,6.29,1.2,1,636," $51,542,076.00 "," $51,347,897.00 "
2017,Apr,Australia,3 SERIES,Sedan,Hybrid," $35,992.00 "," $127,994.00 ",296, $0.97 ,6.29,1.2,3,907," $32,644,744.00 "," $32,516,750.00 "
2015,Jul,Canada,I7,Sedan,Diesel," $107,394.00 "," $144,202.00 ",109, $0.97 ,6.29,1.2,9,224," $24,056,256.00 "," $23,912,054.00 "
2019,Nov,USA,7 SERIES,Sedan,Diesel," $102,657.00 "," $93,481.00 ",96, $0.97 ,6.29,1.2,5,186," $19,094,202.00 "," $19,000,721.00 "
2016,Oct,UK,X1,SUV,Electric," $62,160.00 "," $445,797.00 ",24, $0.97 ,6.29,1.2,5,406," $25,236,960.00 "," $24,791,163.00 "
2019,Mar,India,3 SERIES,Sedan,Electric," $80,156.00 "," $125,118.00 ",110, $0.97 ,6.29,1.2,4,455," $36,470,980.00 "," $36,345,862.00 "
2022,Jun,China,I7,Sedan,Petrol," $86,375.00 "," $436,154.00 ",174, $0.97 ,6.29,1.2,3,711," $61,412,625.00 "," $60,976,471.00 "
2023,Oct,Germany,I4,Sedan,Petrol," $54,572.00 "," $494,854.00 ",38, $0.97 ,6.29,1.2,5,253," $13,806,716.00 "," $13,311,862.00 "
2016,Oct,Brazil,5 SERIES,Sedan,Hybrid," $39,136.00 "," $173,714.00 ",123, $0.97 ,6.29,1.2,4,387," $15,145,632.00 "," $14,971,918.00 "
2017,Dec,India,I4,Sedan,Diesel," $96,868.00 "," $451,634.00 ",116, $0.97 ,6.29,1.2,8,455," $44,074,940.00 "," $43,623,306.00 "
2017,Sep,Germany,X7,SUV,Petrol," $117,263.00 "," $274,699.00 ",373, $0.97 ,6.29,1.2,4,880," $103,191,440.00 "," $102,916,741.00 "
2015,Jan,Canada,X5,SUV,Hybrid," $67,167.00 "," $210,185.00 ",139, $0.97 ,6.29,1.2,8,380," $25,523,460.00 "," $25,313,275.00 "
2022,May,Brazil,3 SERIES,Sedan,Diesel," $50,479.00 "," $134,363.00 ",93, $0.97 ,6.29,1.2,6,372," $18,778,188.00 "," $18,643,825.00 "
2020,Apr,Japan,X7,SUV,Electric," $66,376.00 "," $435,751.00 ",280, $0.97 ,6.29,1.2,5,610," $40,489,360.00 "," $40,053,609.00 "
2022,Aug,France,IX,SUV,Hybrid," $39,823.00 "," $375,188.00 ",253, $0.97 ,6.29,1.2,4,794," $31,619,462.00 "," $31,244,274.00 "
2023,Nov,USA,X7,SUV,Electric," $105,456.00 "," $261,027.00 ",397, $0.97 ,6.29,1.2,4,1130," $119,165,280.00 "," $118,904,253.00 "
2019,Dec,UK,I7,Sedan,Petrol," $54,585.00 "," $323,958.00 ",223, $0.97 ,6.29,1.2,4,861," $46,997,685.00 "," $46,673,727.00 "
2017,Jan,India,3 SERIES,Sedan,Petrol," $52,272.00 "," $411,484.00 ",315, $0.97 ,6.29,1.2,9,1036," $54,153,792.00 "," $53,742,308.00 "
2019,Sep,USA,5 SERIES,Sedan,Diesel," $61,619.00 "," $322,168.00 ",175, $0.97 ,6.29,1.2,4,606," $37,341,114.00 "," $37,018,946.00 "
2019,Jun,China,I7,Sedan,Hybrid," $110,069.00 "," $244,360.00 ",288, $0.97 ,6.29,1.2,9,791," $87,064,579.00 "," $86,820,219.00 "
2019,Apr,Germany,I7,Sedan,Electric," $74,895.00 "," $421,380.00 ",68, $0.97 ,6.29,1.2,10,547," $40,967,565.00 "," $40,546,185.00 "
2017,Dec,Germany,X5,SUV,Diesel," $38,720.00 "," $107,836.00 ",99, $0.97 ,6.29,1.2,6,349," $13,513,280.00 "," $13,405,444.00 "
2024,Sep,India,X5,SUV,Petrol," $54,267.00 "," $319,579.00 ",380, $0.97 ,6.29,1.2,10,1149," $62,352,783.00 "," $62,033,204.00 "
2018,Nov,Australia,X1,SUV,Petrol," $50,696.00 "," $305,095.00 ",340, $0.97 ,6.29,1.2,7,898," $45,525,008.00 "," $45,219,913.00 "
2023,May,Australia,X1,SUV,Hybrid," $64,968.00 "," $382,745.00 ",203, $0.97 ,6.29,1.2,10,522," $33,913,296.00 "," $33,530,551.00 "
2024,May,Japan,X3,SUV,Electric," $88,364.00 "," $311,176.00 ",132, $0.97 ,6.29,1.2,3,411," $36,317,604.00 "," $36,006,428.00 "
2023,Dec,France,7 SERIES,Sedan,Hybrid," $58,345.00 "," $433,015.00 ",145, $0.97 ,6.29,1.2,8,334," $19,487,230.00 "," $19,054,215.00 "
2016,May,Brazil,3 SERIES,Sedan,Electric," $86,567.00 "," $299,717.00 ",148, $0.97 ,6.29,1.2,3,463," $40,080,521.00 "," $39,780,804.00 "
2022,Jan,China,3 SERIES,Sedan,Electric," $96,607.00 "," $184,479.00 ",238, $0.97 ,6.29,1.2,1,579," $55,935,453.00 "," $55,750,974.00 "
2022,Jan,USA,X7,SUV,Hybrid," $54,385.00 "," $411,087.00 ",283, $0.97 ,6.29,1.2,10,881," $47,913,185.00 "," $47,502,098.00 "
2021,Aug,Australia,3 SERIES,Sedan,Diesel," $118,658.00 "," $82,940.00 ",59, $0.97 ,6.29,1.2,5,496," $58,854,368.00 "," $58,771,428.00 "
2022,Dec,Japan,3 SERIES,Sedan,Hybrid," $101,900.00 "," $55,666.00 ",127, $0.97 ,6.29,1.2,2,450," $45,855,000.00 "," $45,799,334.00 "
2017,Aug,Japan,7 SERIES,Sedan,Hybrid," $103,244.00 "," $349,266.00 ",211, $0.97 ,6.29,1.2,10,821," $84,763,324.00 "," $84,414,058.00 "
2020,Dec,India,IX,SUV,Petrol," $100,425.00 "," $430,791.00 ",200, $0.97 ,6.29,1.2,6,827," $83,051,475.00 "," $82,620,684.00 "
2015,Jun,China,X1,SUV,Petrol," $113,518.00 "," $206,164.00 ",373, $0.97 ,6.29,1.2,10,1156," $131,226,808.00 "," $131,020,644.00 "
2021,Dec,Canada,X1,SUV,Hybrid," $117,844.00 "," $441,897.00 ",332, $0.97 ,6.29,1.2,9,738," $86,968,872.00 "," $86,526,975.00 "
2015,Nov,Brazil,5 SERIES,Sedan,Hybrid," $67,919.00 "," $435,546.00 ",190, $0.97 ,6.29,1.2,1,600," $40,751,400.00 "," $40,315,854.00 "
2023,Apr,France,3 SERIES,Sedan,Petrol," $92,196.00 "," $256,717.00 ",87, $0.97 ,6.29,1.2,4,566," $52,182,936.00 "," $51,926,219.00 "
2015,Feb,UK,7 SERIES,Sedan,Electric," $114,401.00 "," $413,334.00 ",84, $0.97 ,6.29,1.2,1,268," $30,659,468.00 "," $30,246,134.00 "
2015,Feb,India,X1,SUV,Hybrid," $35,495.00 "," $412,612.00 ",304, $0.97 ,6.29,1.2,1,973," $34,536,635.00 "," $34,124,023.00 "
2021,Sep,Brazil,7 SERIES,Sedan,Diesel," $79,755.00 "," $441,351.00 ",290, $0.97 ,6.29,1.2,8,602," $48,012,510.00 "," $47,571,159.00 "
2016,May,UK,I4,Sedan,Diesel," $102,684.00 "," $76,505.00 ",30, $0.97 ,6.29,1.2,2,336," $34,501,824.00 "," $34,425,319.00 "
2019,Apr,UK,IX,SUV,Diesel," $68,324.00 "," $86,713.00 ",180, $0.97 ,6.29,1.2,1,636," $43,454,064.00 "," $43,367,351.00 "
2022,Oct,China,3 SERIES,Sedan,Hybrid," $113,929.00 "," $497,603.00 ",24, $0.97 ,6.29,1.2,8,324," $36,912,996.00 "," $36,415,393.00 "
2022,Jan,China,5 SERIES,Sedan,Electric," $36,552.00 "," $355,313.00 ",220, $0.97 ,6.29,1.2,4,724," $26,463,648.00 "," $26,108,335.00 "
2017,Jul,USA,X7,SUV,Electric," $86,272.00 "," $254,354.00 ",57, $0.97 ,6.29,1.2,3,150," $12,940,800.00 "," $12,686,446.00 "
2021,Mar,Japan,X1,SUV,Petrol," $70,853.00 "," $127,511.00 ",95, $0.97 ,6.29,1.2,4,429," $30,395,937.00 "," $30,268,426.00 "
2017,Jun,Brazil,I4,Sedan,Hybrid," $67,924.00 "," $494,958.00 ",158, $0.97 ,6.29,1.2,5,576," $39,124,224.00 "," $38,629,266.00 "
2020,May,India,7 SERIES,Sedan,Electric," $109,462.00 "," $352,666.00 ",197, $0.97 ,6.29,1.2,1,744," $81,439,728.00 "," $81,087,062.00 "
2020,May,Germany,X5,SUV,Hybrid," $58,889.00 "," $262,204.00 ",381, $0.97 ,6.29,1.2,1,819," $48,230,091.00 "," $47,967,887.00 "
2017,Nov,India,I7,Sedan,Petrol," $89,675.00 "," $300,694.00 ",315, $0.97 ,6.29,1.2,3,1029," $92,275,575.00 "," $91,974,881.00 "
2021,May,USA,3 SERIES,Sedan,Petrol," $108,591.00 "," $299,836.00 ",160, $0.97 ,6.29,1.2,6,403," $43,762,173.00 "," $43,462,337.00 "
2017,Jan,France,3 SERIES,Sedan,Petrol," $105,190.00 "," $284,561.00 ",150, $0.97 ,6.29,1.2,1,515," $54,172,850.00 "," $53,888,289.00 "
2022,Jan,Japan,I4,Sedan,Diesel," $57,634.00 "," $411,541.00 ",78, $0.97 ,6.29,1.2,2,557," $32,102,138.00 "," $31,690,597.00 "
2024,Mar,Germany,7 SERIES,Sedan,Hybrid," $67,363.00 "," $53,880.00 ",269, $0.97 ,6.29,1.2,7,607," $40,889,341.00 "," $40,835,461.00 "
2018,Dec,Australia,X3,SUV,Petrol," $98,752.00 "," $486,670.00 ",343, $0.97 ,6.29,1.2,1,1116," $110,207,232.00 "," $109,720,562.00 "
2015,Oct,France,3 SERIES,Sedan,Hybrid," $112,004.00 "," $498,927.00 ",18, $0.97 ,6.29,1.2,7,130," $14,560,520.00 "," $14,061,593.00 "
2018,Apr,China,X3,SUV,Diesel," $91,398.00 "," $93,539.00 ",130, $0.97 ,6.29,1.2,4,559," $51,091,482.00 "," $50,997,943.00 "
2021,May,UK,X5,SUV,Diesel," $75,718.00 "," $290,056.00 ",380, $0.97 ,6.29,1.2,10,1088," $82,381,184.00 "," $82,091,128.00 "
2018,Feb,Australia,I4,Sedan,Petrol," $117,916.00 "," $269,057.00 ",110, $0.97 ,6.29,1.2,6,360," $42,449,760.00 "," $42,180,703.00 "
2020,Aug,India,7 SERIES,Sedan,Petrol," $61,870.00 "," $64,799.00 ",158, $0.97 ,6.29,1.2,8,740," $45,783,800.00 "," $45,719,001.00 "
2023,Nov,India,7 SERIES,Sedan,Electric," $72,394.00 "," $154,843.00 ",155, $0.97 ,6.29,1.2,9,521," $37,717,274.00 "," $37,562,431.00 "
2015,Nov,China,IX,SUV,Hybrid," $87,057.00 "," $493,942.00 ",362, $0.97 ,6.29,1.2,6,1196," $104,120,172.00 "," $103,626,230.00 "
2019,Feb,USA,I7,Sedan,Petrol," $114,795.00 "," $98,784.00 ",252, $0.97 ,6.29,1.2,9,724," $83,111,580.00 "," $83,012,796.00 "
2021,Sep,Brazil,X1,SUV,Electric," $115,409.00 "," $163,034.00 ",250, $0.97 ,6.29,1.2,4,710," $81,940,390.00 "," $81,777,356.00 "
2015,Feb,Australia,X1,SUV,Hybrid," $48,016.00 "," $486,549.00 ",346, $0.97 ,6.29,1.2,6,1156," $55,506,496.00 "," $55,019,947.00 "
2018,Sep,Australia,X7,SUV,Petrol," $77,137.00 "," $484,044.00 ",52, $0.97 ,6.29,1.2,8,243," $18,744,291.00 "," $18,260,247.00 "
2020,Jul,Canada,5 SERIES,Sedan,Electric," $35,153.00 "," $250,598.00 ",104, $0.97 ,6.29,1.2,9,630," $22,146,390.00 "," $21,895,792.00 "
2016,Aug,France,I4,Sedan,Electric," $42,853.00 "," $104,362.00 ",235, $0.97 ,6.29,1.2,3,666," $28,540,098.00 "," $28,435,736.00 "
2024,Nov,Japan,X5,SUV,Hybrid," $47,379.00 "," $103,997.00 ",15, $0.97 ,6.29,1.2,2,59," $2,795,361.00 "," $2,691,364.00 "
2019,Feb,France,7 SERIES,Sedan,Electric," $50,792.00 "," $231,413.00 ",223, $0.97 ,6.29,1.2,6,804," $40,836,768.00 "," $40,605,355.00 "
2024,Jul,Brazil,I7,Sedan,Hybrid," $73,367.00 "," $462,289.00 ",215, $0.97 ,6.29,1.2,4,596," $43,726,732.00 "," $43,264,443.00 "
2015,Dec,India,X3,SUV,Hybrid," $53,100.00 "," $414,543.00 ",76, $0.97 ,6.29,1.2,1,320," $16,992,000.00 "," $16,577,457.00 "
2020,Jun,India,I4,Sedan,Hybrid," $98,456.00 "," $326,693.00 ",109, $0.97 ,6.29,1.2,8,565," $55,627,640.00 "," $55,300,947.00 "
2020,Apr,India,X7,SUV,Diesel," $46,049.00 "," $369,064.00 ",21, $0.97 ,6.29,1.2,9,96," $4,420,704.00 "," $4,051,640.00 "
2018,Jul,Canada,I4,Sedan,Electric," $35,786.00 "," $266,398.00 ",246, $0.97 ,6.29,1.2,9,575," $20,576,950.00 "," $20,310,552.00 "
2022,Apr,India,X7,SUV,Hybrid," $104,904.00 "," $310,464.00 ",331, $0.97 ,6.29,1.2,2,968," $101,547,072.00 "," $101,236,608.00 "
